Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-12-15 00:00:00-05:00,2032.5999755859375,2043.4000244140625,2018.300048828125,2021.0999755859375,261,0.0,0.0
2023-12-18 00:00:00-05:00,2024.300048828125,2032.800048828125,2024.0,2026.300048828125,100,0.0,0.0
2023-12-19 00:00:00-05:00,2025.199951171875,2042.699951171875,2025.199951171875,2038.4000244140625,498,0.0,0.0
2023-12-20 00:00:00-05:00,2037.0999755859375,2037.0999755859375,2030.300048828125,2034.5,258,0.0,0.0
2023-12-21 00:00:00-05:00,2035.800048828125,2044.5,2033.0,2039.0999755859375,228,0.0,0.0
2023-12-22 00:00:00-05:00,2055.699951171875,2068.699951171875,2052.199951171875,2057.10009765625,202,0.0,0.0
2023-12-26 00:00:00-05:00,2060.0,2060.800048828125,2054.199951171875,2058.199951171875,64,0.0,0.0
2023-12-27 00:00:00-05:00,2067.300048828125,2081.89990234375,2064.800048828125,2081.89990234375,586,0.0,0.0
2023-12-28 00:00:00-05:00,2081.60009765625,2087.300048828125,2066.5,2073.89990234375,338,0.0,0.0
2023-12-29 00:00:00-05:00,2068.0,2068.89990234375,2062.10009765625,2062.39990234375,47,0.0,0.0
2024-01-02 00:00:00-05:00,2063.5,2073.699951171875,2057.10009765625,2064.39990234375,47,0.0,0.0
2024-01-03 00:00:00-05:00,2067.89990234375,2074.300048828125,2046.5999755859375,2049.39990234375,93445,0.0,0.0
